Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Cabin,Embarked,Survived
1.0,0.30112359550561796,1.0,0.5099271173661725,0.0,0.3333333333333333,0.1764705882352941,0.0,0,0.0
1.0,0.21011235955056184,1.0,0.3591354611711485,0.0,0.3333333333333333,0.7455882352941177,0.0,1,1.0
0.0,0.9011235955056178,1.0,0.3465694898215632,0.0,0.0,0.5720588235294117,0.0,1,1.0
0.0,0.8640449438202248,1.0,0.37170143252073373,0.0,0.0,0.029411764705882356,0.22448979591836732,0,1.0
0.0,0.3573033707865169,1.0,0.4345312892686604,0.0,0.0,0.044117647058823525,0.0,1,1.0
0.5,0.8325842696629214,1.0,0.6230208595124404,0.0,0.16666666666666666,0.12352941176470587,0.0,0,1.0
1.0,0.5606741573033709,0.0,0.3465694898215632,0.0,0.0,0.8235294117647058,0.0,2,0.0
1.0,0.8449438202247191,0.0,0.032420206081930136,0.5,0.3333333333333333,0.026470588235294117,0.0,0,1.0
0.0,0.6988764044943822,0.0,0.648152802211611,0.125,0.16666666666666666,0.030882352941176475,0.12244897959183673,0,0.0
0.0,0.45393258426966293,0.0,0.497361146016587,0.0,0.0,0.4926470588235294,0.7074829931972789,0,0.0
1.0,0.4977528089887641,1.0,0.3465694898215632,0.0,0.0,0.34411764705882353,0.0,2,0.0
0.5,0.8606741573033708,0.0,0.4470972606182458,0.0,0.0,0.2617647058823529,0.0,0,0.0
1.0,0.8303370786516855,0.0,0.19577783362653933,0.5,0.16666666666666666,0.004411764705882353,0.0,0,0.0
1.0,0.17752808988764046,0.0,0.3088715757728072,0.125,0.0,0.5411764705882353,0.0,0,1.0
0.0,0.9651685393258428,1.0,0.723548630309123,0.0,0.16666666666666666,0.04852941176470588,0.09523809523809523,0,1.0
0.0,0.8337078651685395,1.0,0.4345312892686604,0.0,0.0,0.032352941176470584,0.7346938775510203,0,1.0
0.0,0.3865168539325843,0.0,0.3465694898215632,0.0,0.0,0.0661764705882353,0.0,0,0.0
1.0,0.2966292134831461,0.0,0.3088715757728072,0.0,0.0,0.023529411764705882,0.0,0,1.0
0.5,0.5494382022471911,1.0,0.5099271173661725,0.0,0.16666666666666666,0.14705882352941174,0.0,0,1.0
0.0,0.10786516853932583,0.0,0.4596632319678311,0.0,0.16666666666666666,0.825,0.9047619047619048,1,0.0
1.0,0.8191011235955057,1.0,0.3465694898215632,0.0,0.0,0.5426470588235294,0.0,2,1.0
0.0,0.5595505617977529,1.0,0.7863784870570495,0.125,0.0,0.057352941176470586,0.836734693877551,0,1.0
1.0,0.13932584269662926,1.0,0.5601910027645137,0.0,0.0,0.5073529411764706,0.0,0,0.0
0.5,0.32921348314606746,0.0,0.3465694898215632,0.0,0.0,0.05588235294117647,0.0,0,0.0
1.0,0.6606741573033709,0.0,0.08268409148027142,0.5,0.16666666666666666,0.008823529411764706,0.0,2,0.0
1.0,0.1258426966292135,1.0,0.4345312892686604,0.125,0.16666666666666666,0.15294117647058825,0.0,0,1.0
1.0,0.8168539325842697,0.0,0.8115104297562202,0.0,0.0,0.8352941176470589,0.0,2,0.0
1.0,0.7134831460674158,0.0,0.3465694898215632,0.0,0.0,0.6029411764705882,0.0,0,0.0
1.0,0.6797752808988765,0.0,0.19577783362653933,0.0,0.0,0.5441176470588235,0.0,0,0.0
1.0,0.404494382022472,0.0,0.2334757476752953,0.0,0.0,0.3617647058823529,0.0,0,1.0
0.0,0.7123595505617978,0.0,0.3465694898215632,0.0,0.0,0.4735294117647058,0.5510204081632653,0,0.0
1.0,0.2932584269662922,0.0,0.4093993465694898,0.0,0.0,0.9617647058823531,0.0,1,0.0
1.0,0.250561797752809,0.0,0.37170143252073373,0.0,0.0,0.6764705882352942,0.0,0,1.0
1.0,0.1898876404494382,0.0,0.2711736617240512,0.0,0.0,0.9661764705882352,0.0,0,0.0
0.5,0.6696629213483146,0.0,0.5224930887157577,0.0,0.0,0.5397058823529411,0.0,0,1.0
1.0,0.11797752808988765,1.0,0.2711736617240512,0.0,0.0,0.8676470588235294,0.0,2,1.0
0.0,0.2224719101123596,1.0,0.3214375471223925,0.0,0.0,0.1161764705882353,0.0,0,1.0
0.0,0.4235955056179776,1.0,0.2334757476752953,0.125,0.0,0.1411764705882353,0.2925170068027211,1,1.0
0.5,0.2460674157303371,0.0,0.4470972606182458,0.0,0.0,0.3323529411764706,0.027210884353741496,1,0.0
1.0,0.05168539325842697,1.0,0.2963056044232219,0.0,0.0,0.2632352941176471,0.0,0,0.0
1.0,0.3640449438202247,0.0,0.2963056044232219,0.0,0.0,0.9338235294117648,0.0,0,0.0
0.0,0.016853932584269666,0.0,0.3465694898215632,0.0,0.0,0.4529411764705882,0.0,1,0.0
1.0,0.2235955056179776,0.0,0.2900226187484292,0.0,0.0,0.3338235294117647,0.0,1,0.0
0.0,0.02359550561797753,1.0,0.019854234732344808,0.125,0.3333333333333333,0.016176470588235292,0.054421768707482984,0,0.0
0.0,0.5921348314606742,0.0,0.3465694898215632,0.0,0.0,0.9588235294117649,0.3469387755102041,0,1.0
0.0,0.25842696629213485,1.0,0.6230208595124404,0.0,0.16666666666666666,0.17794117647058824,0.18367346938775508,1,1.0
1.0,0.5955056179775281,1.0,0.3465694898215632,0.0,0.0,0.5838235294117647,0.0,2,1.0
1.0,0.7157303370786517,0.0,0.3465694898215632,0.25,0.0,0.07352941176470587,0.0,2,1.0
1.0,0.14382022471910114,0.0,0.2334757476752953,0.0,0.0,0.023529411764705882,0.0,0,0.0
0.5,0.401123595505618,1.0,0.3465694898215632,0.0,0.0,0.5661764705882353,0.040816326530612235,2,1.0
1.0,0.7168539325842698,0.0,0.3465694898215632,0.0,0.0,0.3558823529411765,0.0,0,0.0
0.0,0.34831460674157305,0.0,0.006282985674792663,0.125,0.3333333333333333,0.016176470588235292,0.054421768707482984,0,1.0
0.0,0.3977528089887641,1.0,0.3465694898215632,0.0,0.0,0.014705882352941175,0.0,1,1.0
0.0,0.2719101123595506,1.0,0.20834380497612465,0.125,0.0,0.16470588235294115,0.24489795918367346,1,1.0
0.5,0.9932584269662922,0.0,0.37170143252073373,0.125,0.0,0.1602941176470588,0.0,1,0.0
0.0,0.20449438202247192,1.0,0.37170143252073373,0.0,0.0,0.16911764705882354,0.8231292517006802,1,1.0
0.0,0.3494382022471911,1.0,0.2963056044232219,0.0,0.0,0.1661764705882353,0.7414965986394557,1,1.0
0.0,0.4157303370786517,1.0,0.22090977632571002,0.25,0.3333333333333333,0.1338235294117647,0.1020408163265306,1,1.0
0.5,0.5528089887640449,1.0,0.3214375471223925,0.125,0.16666666666666666,0.6352941176470588,0.0,0,0.0
1.0,0.8483146067415731,0.0,0.3465694898215632,0.0,0.0,0.7044117647058823,0.0,0,0.0
0.5,0.4213483146067416,0.0,0.5350590600653431,0.125,0.16666666666666666,0.035294117647058816,0.0,0,0.0
1.0,0.452808988764045,1.0,0.3214375471223925,0.0,0.0,0.4308823529411765,0.0,0,1.0
0.5,0.28539325842696633,1.0,0.2963056044232219,0.125,0.0,0.1176470588235294,0.0,0,1.0
0.5,0.044943820224719114,0.0,0.6732847449107816,0.0,0.0,0.4558823529411765,0.0,0,0.0
0.0,0.4370786516853933,1.0,0.3842674038703192,0.0,0.3333333333333333,0.11176470588235292,0.8435374149659863,0,1.0
0.0,0.201123595505618,1.0,0.497361146016587,0.125,0.16666666666666666,0.17205882352941174,0.9931972789115646,1,1.0
1.0,0.15617977528089888,0.0,0.2711736617240512,0.0,0.0,0.8647058823529412,0.0,0,0.0
1.0,0.7808988764044944,0.0,0.33400351847197784,0.0,0.0,0.4823529411764706,0.0,0,0.0
0.5,0.6146067415730337,1.0,0.37170143252073373,0.0,0.0,0.275,0.0,2,1.0
0.5,0.4797752808988765,1.0,0.2711736617240512,0.125,0.16666666666666666,0.1426470588235294,0.0,0,1.0
1.0,0.5089887640449439,0.0,0.3465694898215632,1.0,0.3333333333333333,0.0014705882352941176,0.0,0,0.0
0.0,0.17865168539325846,1.0,0.4470972606182458,0.0,0.0,0.032352941176470584,0.6802721088435374,1,1.0
1.0,0.35955056179775285,0.0,0.7612465443578789,0.0,0.0,0.4647058823529412,0.0,0,0.0
0.5,0.3539325842696629,1.0,0.4470972606182458,0.0,0.0,0.3941176470588235,0.027210884353741496,0,1.0
1.0,0.6067415730337079,1.0,0.3842674038703192,0.125,0.16666666666666666,0.04264705882352941,0.0,0,1.0
0.0,0.9235955056179777,1.0,0.19577783362653933,0.0,0.16666666666666666,0.17941176470588235,0.13605442176870747,1,1.0
1.0,0.6662921348314608,1.0,0.3465694898215632,0.25,0.0,0.07352941176470587,0.0,2,1.0
0.0,0.3325842696629214,0.0,0.5664739884393064,0.0,0.0,0.6852941176470588,0.3129251700680272,0,0.0
0.0,0.03258426966292135,0.0,0.4722292033174164,0.0,0.16666666666666666,0.04852941176470588,0.3741496598639456,0,0.0
1.0,0.2741573033707865,0.0,0.19577783362653933,0.25,0.0,0.125,0.0,0,0.0
0.0,0.7460674157303372,1.0,0.3465694898215632,0.125,0.0,0.07794117647058824,0.0,0,1.0
1.0,0.9775280898876404,0.0,0.3465694898215632,0.0,0.0,0.7161764705882353,0.0,0,0.0
0.0,0.7202247191011236,0.0,0.3591354611711485,0.125,0.0,0.14852941176470588,0.17687074829931973,0,0.0
0.0,0.7820224719101124,1.0,0.5099271173661725,0.0,0.0,0.17205882352941174,0.4217687074829932,1,1.0
1.0,0.32808988764044944,0.0,0.5601910027645137,0.0,0.0,0.2985294117647059,0.0,0,1.0
0.0,0.2168539325842697,0.0,0.5601910027645137,0.0,0.0,0.9970588235294118,0.3197278911564625,0,0.0
0.5,0.8292134831460675,0.0,0.019854234732344808,0.125,0.16666666666666666,0.036764705882352935,0.047619047619047616,0,1.0
0.0,0.2157303370786517,1.0,0.2963056044232219,0.375,0.3333333333333333,0.013235294117647059,0.013605442176870748,0,1.0
0.5,0.4943820224719102,0.0,0.3465694898215632,0.0,0.0,0.6941176470588235,0.0,0,0.0
0.5,0.6157303370786518,0.0,0.3088715757728072,0.0,0.0,0.7882352941176469,0.0,0,0.0
0.5,0.09662921348314607,0.0,0.4470972606182458,0.0,0.0,0.25588235294117645,0.0,0,0.0
0.5,0.2303370786516854,1.0,0.2963056044232219,0.0,0.0,0.9705882352941176,0.03401360544217687,0,1.0
0.5,0.7370786516853933,1.0,0.497361146016587,0.0,0.0,0.6235294117647059,0.0,0,1.0
1.0,0.4337078651685394,1.0,0.3465694898215632,0.125,0.0,0.9029411764705882,0.0,0,1.0
1.0,0.8595505617977529,0.0,0.032420206081930136,0.125,0.16666666666666666,0.08823529411764705,0.0,0,1.0
1.0,0.3921348314606742,0.0,0.5224930887157577,0.0,0.0,0.22205882352941173,0.0,0,0.0
1.0,0.7910112359550563,0.0,0.2837396330736366,0.0,0.0,0.4102941176470588,0.0,0,0.0
0.0,0.4123595505617978,0.0,0.3465694898215632,0.0,0.0,0.7529411764705882,0.6598639455782312,0,0.0
1.0,0.2550561797752809,0.0,0.183211862276954,0.125,0.16666666666666666,0.8029411764705883,0.0,1,0.0
1.0,0.6505617977528091,0.0,0.3088715757728072,0.125,0.0,0.06470588235294117,0.0,0,0.0
1.0,0.16516853932584272,0.0,0.3465694898215632,0.0,0.0,0.55,0.0,1,0.0
1.0,0.5662921348314607,0.0,0.3465694898215632,0.0,0.0,0.9676470588235294,0.0,0,0.0
0.0,0.15842696629213485,1.0,0.2711736617240512,0.0,0.16666666666666666,0.08970588235294118,0.1292517006802721,0,1.0
0.5,0.9764044943820226,1.0,0.4722292033174164,0.0,0.0,0.9441176470588236,0.0,0,0.0
1.0,0.4685393258426967,1.0,0.3465694898215632,0.0,0.0,0.22794117647058826,0.0,2,1.0
1.0,0.8696629213483147,1.0,0.3465694898215632,0.0,0.0,0.25735294117647056,0.0,2,1.0
1.0,0.1707865168539326,0.0,0.497361146016587,0.125,0.6666666666666666,0.007352941176470587,0.0,0,0.0
0.5,0.4741573033707866,0.0,0.3591354611711485,0.125,0.0,0.4764705882352941,0.0,1,0.0
1.0,0.3550561797752809,1.0,0.5601910027645137,0.0,0.16666666666666666,0.06029411764705881,0.0,1,0.0
1.0,0.08426966292134833,0.0,0.4345312892686604,0.0,0.0,0.25,0.0,0,0.0
1.0,0.1865168539325843,0.0,0.3465694898215632,0.125,0.0,0.13823529411764707,0.0,2,0.0
1.0,0.6426966292134833,0.0,0.37170143252073373,0.0,0.0,0.8911764705882352,0.0,0,0.0
0.0,0.17977528089887646,1.0,0.7486805730082936,0.125,0.0,0.8573529411764705,0.6530612244897959,1,1.0
1.0,0.6404494382022472,1.0,0.3465694898215632,0.0,0.0,0.5323529411764706,0.0,1,1.0
1.0,0.1662921348314607,1.0,0.3465694898215632,0.0,0.0,0.7838235294117647,0.0,2,1.0
0.0,0.0044943820224719105,1.0,0.2963056044232219,0.0,0.0,0.12205882352941175,0.07482993197278913,1,1.0
0.0,0.07640449438202247,0.0,0.3088715757728072,0.125,0.0,0.8455882352941176,0.6122448979591837,1,1.0
1.0,0.6415730337078652,0.0,0.22090977632571002,0.125,0.0,0.5882352941176471,0.0,0,0.0
1.0,0.42921348314606733,0.0,0.2334757476752953,0.0,0.0,0.3808823529411765,0.0,0,0.0
0.0,0.3943820224719101,0.0,0.2711736617240512,0.0,0.0,0.032352941176470584,0.0,1,0.0
1.0,0.4112359550561798,1.0,0.032420206081930136,0.375,0.16666666666666666,0.025,0.0,0,0.0
0.0,0.8966292134831462,1.0,0.3465694898215632,0.125,0.0,0.19558823529411765,0.0,1,1.0
1.0,0.5123595505617978,1.0,0.2711736617240512,0.0,0.0,0.6514705882352941,0.0,0,1.0
0.0,0.3235955056179776,0.0,0.33400351847197784,0.0,0.3333333333333333,0.9308823529411764,0.5238095238095238,1,0.0
1.0,0.9662921348314608,0.0,0.24604171902488065,0.0,0.0,0.8323529411764706,0.0,1,0.0
1.0,0.3764044943820225,0.0,0.2334757476752953,0.0,0.0,0.4088235294117647,0.0,0,0.0
0.0,0.39325842696629215,1.0,0.5224930887157577,0.0,0.0,0.020588235294117647,0.0,1,1.0
1.0,0.4764044943820226,1.0,0.007288263382759488,0.0,0.3333333333333333,0.17352941176470588,0.0,1,1.0
1.0,0.503370786516854,0.0,0.3968333752199045,0.0,0.0,0.888235294117647,0.0,0,0.0
0.0,0.9606741573033708,1.0,0.4345312892686604,0.125,0.0,0.15,0.0,0,1.0
1.0,0.2842696629213484,0.0,0.3465694898215632,0.0,0.0,0.7926470588235294,0.0,0,0.0
0.5,0.053932584269662916,0.0,0.22090977632571002,0.0,0.0,0.010294117647058823,0.0,0,0.0
1.0,0.7573033707865169,0.0,0.007288263382759488,0.625,0.3333333333333333,0.005882352941176471,0.0,0,0.0
0.5,0.5977528089887642,1.0,0.4470972606182458,0.0,0.0,0.8617647058823529,0.0,0,1.0
1.0,0.5943820224719102,0.0,0.3465694898215632,0.0,0.0,0.4720588235294118,0.0,2,0.0
0.5,0.39550561797752815,1.0,0.20834380497612465,0.0,0.0,0.5941176470588235,0.0,1,1.0
0.0,0.7426966292134832,0.0,0.4470972606182458,0.125,0.3333333333333333,0.022058823529411763,0.006802721088435374,0,1.0
1.0,0.5314606741573035,0.0,0.2586076903744659,0.0,0.0,0.513235294117647,0.0,0,1.0
1.0,0.4876404494382023,0.0,0.3465694898215632,0.25,0.0,0.4882352941176471,0.0,0,0.0
0.0,0.4415730337078652,1.0,0.2837396330736366,0.125,0.0,0.05147058823529412,0.217687074829932,1,1.0
1.0,0.4674157303370786,1.0,0.2963056044232219,0.0,0.3333333333333333,0.19411764705882356,0.020408163265306117,0,1.0
1.0,0.2528089887640449,0.0,0.2711736617240512,0.0,0.0,0.9544117647058824,0.0,0,0.0
1.0,0.702247191011236,1.0,0.3842674038703192,0.0,0.0,0.2720588235294117,0.0,0,0.0
0.5,0.3662921348314607,0.0,0.5727569741140991,0.0,0.0,0.175,0.0,0,0.0
0.5,0.5078651685393258,0.0,0.2837396330736366,0.0,0.0,0.29558823529411765,0.0,0,0.0
0.5,0.057303370786516865,1.0,0.3465694898215632,0.0,0.0,0.3573529411764706,0.0,0,1.0
1.0,0.8202247191011237,0.0,0.4847951746670017,0.0,0.0,0.4191176470588235,0.0,0,1.0
1.0,0.9325842696629214,0.0,0.3214375471223925,0.0,0.0,0.27352941176470585,0.0,0,0.0
1.0,0.7404494382022473,1.0,0.2586076903744659,0.125,0.0,0.9941176470588236,0.0,0,0.0
1.0,0.8067415730337081,0.0,0.3465694898215632,0.125,0.0,0.15588235294117647,0.0,0,0.0
1.0,0.9202247191011236,1.0,0.24604171902488065,0.0,0.0,0.4705882352941176,0.0,0,0.0
0.5,0.27977528089887643,0.0,0.4219653179190751,0.125,0.0,0.6867647058823529,0.0,0,0.0
1.0,0.05842696629213484,0.0,0.6355868308620256,0.0,0.0,0.6220588235294118,0.0,0,0.0
0.5,0.0,0.0,0.032420206081930136,0.125,0.16666666666666666,0.027941176470588237,0.0,0,1.0
1.0,0.12696629213483146,0.0,0.2586076903744659,0.0,0.0,0.26029411764705884,0.0,0,0.0
1.0,0.7393258426966293,1.0,0.3465694898215632,0.375,0.16666666666666666,0.017647058823529408,0.0,0,0.0
1.0,0.10561797752808988,0.0,0.3465694898215632,0.0,0.0,0.4897058823529412,0.0,0,0.0
1.0,0.35056179775280905,0.0,0.3465694898215632,0.0,0.0,0.7602941176470588,0.0,2,0.0
0.0,0.4752808988764045,1.0,0.4093993465694898,0.125,0.0,0.10882352941176472,0.14285714285714285,2,1.0
0.5,0.19213483146067414,0.0,0.3465694898215632,0.0,0.0,0.05588235294117647,0.0,0,0.0
1.0,0.3820224719101124,0.0,0.5476250314149284,0.0,0.0,0.8529411764705882,0.0,0,1.0
1.0,0.1719101123595506,1.0,0.3465694898215632,0.0,0.0,0.2411764705882353,0.0,0,0.0
0.5,0.9730337078651686,1.0,0.4219653179190751,0.125,0.16666666666666666,0.8220588235294117,0.0,0,1.0
0.5,0.3157303370786517,1.0,0.22090977632571002,0.0,0.3333333333333333,0.8441176470588235,0.0,0,1.0
0.5,0.034831460674157315,0.0,0.37170143252073373,0.0,0.0,0.2661764705882353,0.0,0,0.0
1.0,0.6966292134831461,1.0,0.1203820055290274,0.0,0.3333333333333333,0.033823529411764704,0.0,0,0.0
1.0,0.1808988764044944,0.0,0.3465694898215632,0.0,0.0,0.4235294117647059,0.0,1,0.0
1.0,0.9348314606741572,0.0,0.2586076903744659,0.0,0.0,0.2161764705882353,0.0,2,0.0
1.0,0.3606741573033708,0.0,0.3591354611711485,0.0,0.0,0.9279411764705884,0.0,0,0.0
1.0,0.04719101123595506,1.0,0.3465694898215632,0.125,0.16666666666666666,0.13088235294117648,0.0,0,0.0
1.0,0.6595505617977528,0.0,0.22090977632571002,0.125,0.16666666666666666,0.1764705882352941,0.0,0,0.0
1.0,0.6247191011235955,0.0,0.3465694898215632,0.0,0.0,0.4691176470588235,0.0,0,0.0
0.5,0.6617977528089888,1.0,0.3465694898215632,0.125,0.0,0.5573529411764706,0.0,0,1.0
0.5,0.3629213483146068,1.0,0.2334757476752953,0.0,0.0,0.15735294117647058,0.0,0,1.0
1.0,0.21797752808988768,0.0,0.3465694898215632,0.0,0.0,0.4058823529411765,0.0,2,0.0
1.0,0.4449438202247191,0.0,0.3968333752199045,0.0,0.0,0.5911764705882353,0.3877551020408163,0,1.0
0.0,0.7775280898876405,0.0,0.3465694898215632,0.0,0.0,0.65,0.25170068027210885,0,1.0
1.0,0.025842696629213485,1.0,0.3465694898215632,0.125,0.0,0.12058823529411765,0.0,0,1.0
0.5,0.6955056179775282,1.0,0.5224930887157577,0.125,0.0,0.7367647058823529,0.0,0,1.0
1.0,0.2,0.0,0.20834380497612465,0.0,0.0,0.8382352941176471,0.0,0,0.0
0.0,0.7191011235955057,0.0,0.6230208595124404,0.125,0.0,0.15441176470588236,0.21088435374149656,0,0.0
0.0,0.652808988764045,1.0,0.17064589092736868,0.125,0.3333333333333333,0.022058823529411763,0.006802721088435374,0,1.0
1.0,0.8539325842696629,1.0,0.2586076903744659,0.25,0.3333333333333333,0.01911764705882353,0.0,0,0.0
0.5,0.7977528089887641,1.0,0.2963056044232219,0.25,0.5,0.027941176470588237,0.0,0,1.0
0.0,0.9179775280898878,0.0,0.7989444584066349,0.125,0.6666666666666666,0.013235294117647059,0.013605442176870748,0,0.0
0.5,0.7359550561797753,0.0,0.3842674038703192,0.0,0.0,0.24558823529411766,0.0,0,0.0
0.5,0.7887640449438202,1.0,0.5601910027645137,0.125,0.16666666666666666,0.035294117647058816,0.0,0,1.0
1.0,0.9471910112359552,0.0,0.24604171902488065,0.0,0.0,0.6147058823529412,0.0,0,0.0
1.0,0.4191011235955057,0.0,0.3088715757728072,0.125,0.0,0.6132352941176471,0.0,0,0.0
0.5,0.7662921348314607,1.0,0.3465694898215632,0.0,0.0,0.901470588235294,0.0,0,1.0
1.0,0.3359550561797753,0.0,0.3465694898215632,0.0,0.0,0.225,0.0,0,1.0
0.0,0.026966292134831458,0.0,0.044986177431515464,0.0,0.3333333333333333,0.3632352941176471,0.91156462585034,0,1.0
0.5,0.23932584269662924,1.0,0.15807991957778336,0.0,0.16666666666666666,0.14705882352941174,0.0,0,1.0
0.0,0.4325842696629214,0.0,0.4219653179190751,0.0,0.0,0.3838235294117647,0.0,0,1.0
1.0,0.031460674157303366,1.0,0.05755214878110077,0.25,0.16666666666666666,0.011764705882352941,0.0,1,1.0
0.0,0.6382022471910113,0.0,0.648152802211611,0.0,0.0,0.4985294117647059,0.8911564625850341,0,1.0
0.5,0.08988764044943821,0.0,0.4470972606182458,0.125,0.3333333333333333,0.05,0.0,0,0.0
1.0,0.41348314606741576,0.0,0.3465694898215632,0.125,0.0,0.8735294117647059,0.0,0,0.0
0.0,0.7853932584269664,0.0,0.37170143252073373,0.0,0.0,0.22352941176470587,0.9523809523809524,1,0.0
0.0,0.9337078651685394,0.0,0.610454888162855,0.125,0.0,0.06323529411764706,0.17006802721088435,1,1.0
1.0,0.5258426966292136,0.0,0.3465694898215632,0.0,0.0,0.9397058823529412,0.0,0,0.0
1.0,0.7438202247191011,0.0,0.3591354611711485,0.0,0.0,0.6617647058823529,0.0,1,1.0
0.0,0.4966292134831461,0.0,0.8115104297562202,0.0,0.0,0.21911764705882356,0.6734693877551021,0,0.0
0.0,0.8280898876404496,1.0,0.3465694898215632,0.125,0.0,0.8411764705882353,0.5986394557823129,0,1.0
0.5,0.8730337078651687,1.0,0.6230208595124404,0.0,0.0,0.4470588235294117,0.0,0,1.0
1.0,0.11235955056179776,0.0,0.3465694898215632,0.0,0.0,0.8058823529411765,0.0,2,0.0
0.0,0.2752808988764045,0.0,0.5978889168132697,0.0,0.0,0.5117647058823529,0.4353741496598639,0,1.0
1.0,0.9269662921348316,0.0,0.4219653179190751,0.0,0.0,0.7514705882352941,0.0,0,0.0
0.0,0.16741573033707866,0.0,0.5853229454636844,0.0,0.0,0.3352941176470588,0.8707482993197279,0,0.0
0.5,0.04943820224719102,0.0,0.5978889168132697,0.0,0.0,0.6691176470588235,0.0,0,0.0
1.0,0.1449438202247191,0.0,0.3465694898215632,0.0,0.0,0.7088235294117647,0.0,0,0.0
1.0,0.28314606741573034,0.0,0.4722292033174164,0.0,0.0,0.975,0.0,0,0.0
0.5,0.3651685393258428,0.0,0.3465694898215632,0.0,0.0,0.05588235294117647,0.0,0,0.0
0.0,1.0,0.0,0.6984166876099522,0.0,0.0,0.6367647058823529,0.0,0,0.0
1.0,0.13483146067415733,0.0,0.3465694898215632,0.0,0.0,0.3161764705882353,0.0,2,0.0
1.0,0.1303370786516854,1.0,0.0041467705453631576,0.25,0.16666666666666666,0.011764705882352941,0.0,1,1.0
1.0,0.7707865168539326,0.0,0.3465694898215632,0.0,0.0,0.998529411764706,0.0,0,0.0
1.0,0.4730337078651686,0.0,0.4722292033174164,0.0,0.0,0.6720588235294117,0.0,0,0.0
0.5,0.2573033707865169,1.0,0.4093993465694898,0.125,0.3333333333333333,0.05,0.0,0,1.0
0.5,0.14157303370786514,1.0,0.2837396330736366,0.0,0.0,0.6485294117647059,0.027210884353741496,1,1.0
1.0,0.2651685393258427,1.0,0.2711736617240512,0.0,0.0,0.2838235294117647,0.0,0,0.0
0.0,0.7382022471910114,0.0,0.3465694898215632,0.0,0.0,0.0838235294117647,0.6870748299319728,0,0.0
0.5,0.5179775280898877,0.0,0.4219653179190751,0.125,0.0,0.075,0.0,0,0.0
1.0,0.1932584269662921,0.0,0.3591354611711485,0.125,0.0,0.8264705882352941,0.0,0,0.0
1.0,0.9696629213483148,0.0,0.2711736617240512,0.0,0.0,0.22058823529411764,0.0,0,0.0
1.0,0.9146067415730338,1.0,0.019854234732344808,0.0,0.16666666666666666,0.3779411764705882,0.0,0,1.0
1.0,0.2629213483146068,0.0,0.10781603417944208,0.625,0.3333333333333333,0.005882352941176471,0.0,0,0.0
0.5,0.6011235955056179,0.0,0.3465694898215632,0.0,0.0,0.32794117647058824,0.0,0,0.0
1.0,0.8438202247191012,0.0,0.6230208595124404,0.0,0.0,0.5485294117647058,0.0,0,0.0
1.0,0.16853932584269665,1.0,0.7863784870570495,0.0,0.0,0.4161764705882353,0.0,0,1.0
0.0,0.7146067415730337,0.0,0.3088715757728072,0.125,0.0,0.1411764705882353,0.2925170068027211,1,1.0
1.0,0.21460674157303367,1.0,0.3465694898215632,0.375,0.16666666666666666,0.017647058823529408,0.0,0,0.0
0.0,0.4786516853932585,1.0,0.4345312892686604,0.125,0.0,0.11323529411764705,0.2585034013605442,0,1.0
0.0,0.9977528089887642,0.0,0.723548630309123,0.0,0.0,0.7338235294117647,0.8571428571428571,1,0.0
1.0,0.5483146067415731,0.0,0.37170143252073373,0.0,0.0,0.2514705882352941,0.0,0,0.0
1.0,0.0303370786516854,0.0,0.10781603417944208,0.125,0.16666666666666666,0.08823529411764705,0.0,0,1.0
1.0,0.4910112359550562,0.0,0.3465694898215632,0.125,0.0,0.6779411764705883,0.0,0,0.0
1.0,0.3674157303370787,0.0,0.2586076903744659,0.0,0.0,0.9426470588235294,0.0,0,0.0
0.0,0.4606741573033708,0.0,0.6858507162603671,0.0,0.0,0.2338235294117647,0.4761904761904762,0,0.0
0.0,0.8797752808988765,0.0,0.8869062578537321,0.0,0.0,0.8191176470588235,0.0,1,0.0
1.0,0.10449438202247192,0.0,0.2586076903744659,0.0,0.0,0.6544117647058824,0.0,0,0.0
1.0,0.7101123595505618,0.0,0.3465694898215632,0.0,0.0,0.1323529411764706,0.0,1,0.0
0.0,0.9584269662921348,1.0,0.6732847449107816,0.125,0.0,0.08235294117647059,0.2857142857142857,1,1.0
1.0,0.4269662921348315,0.0,0.3465694898215632,0.0,0.0,0.8852941176470588,0.0,0,0.0
0.0,0.7741573033707866,1.0,0.3088715757728072,0.125,0.3333333333333333,0.016176470588235292,0.054421768707482984,0,0.0
1.0,0.2415730337078652,0.0,0.2963056044232219,0.0,0.0,0.7294117647058823,0.0,0,0.0
1.0,0.9247191011235956,0.0,0.20834380497612465,0.0,0.0,0.9867647058823528,0.0,0,0.0
1.0,0.2404494382022472,1.0,0.2586076903744659,0.0,0.0,0.7220588235294118,0.0,2,0.0
1.0,0.6314606741573034,1.0,0.3465694898215632,0.0,0.0,0.5191176470588236,0.0,2,0.0
1.0,0.8056179775280901,1.0,0.4596632319678311,0.0,0.0,0.4941176470588236,0.0,0,0.0
0.0,0.0202247191011236,1.0,0.19577783362653933,0.0,0.0,0.029411764705882356,0.4149659863945578,0,1.0
0.0,0.7044943820224719,0.0,0.22090977632571002,0.125,0.0,0.16470588235294115,0.24489795918367346,1,0.0
0.5,0.4224719101123596,1.0,0.4093993465694898,0.0,0.3333333333333333,0.18676470588235292,0.0,0,1.0
